wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 11,    1.3,    7.5,    5.2,   11.10,   11.8,    2.7, 1025.8,    6.4,    0.6,01,    4.6,   14.06,    0.6,    2.5,  57,NW,십이동파,Sibidongpa,957,2018,1
 24,    1.6,    7.5,    4.9,   11.19,   12.4,    3.9, 1026.6,    7.0,    0.4,02,    4.3,   14.35,    1.0,    4.2,  61,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   15.5,,,,,03,,,,    8.8,,N,십이동파,Sibidongpa,957,2018,1
,,,,,   12.9,,,,,04,,,,    3.6,,N,십이동파,Sibidongpa,957,2018,1
,,,,,   12.0>,,,,,05,,,,    4.2>,,NW>,십이동파,Sibidongpa,957,2018,1
 02,    1.8,    7.2,    6.1,   11.14,   11.9,    1.9, 1021.5,    4.5,    0.8,06,    5.2,   14.00,    1.1,    6.0,  63,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,    8.4,,,,,07,,,,    3.0,  47,NE,십이동파,Sibidongpa,957,2018,1
 23>,    3.1>,    7.1),    6.1>,   11.12>,   22.3,    2.7), 1010.5),    4.8>,    0.4>,08,    4.4>,   13.20>,    0.2>,    6.0,  74),WNW,십이동파,Sibidongpa,957,2018,1
,,,,,   23.8>,,,,,09,,,,   11.3>,,W>,십이동파,Sibidongpa,957,2018,1
,,,,,   22.7,,,,,10,,,,   10.1,,WNW,십이동파,Sibidongpa,957,2018,1
,,,,,   19.1,,,,,11,,,,    9.5,,NW,십이동파,Sibidongpa,957,2018,1
,,,,,   12.4,,,,,12,,,,    4.0,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   11.2,, 1029.3],,,13,,,,    5.2,,SSW,십이동파,Sibidongpa,957,2018,1
,,,,,   11.5,, 1025.7],,,14,,,,    5.7,,SSE,십이동파,Sibidongpa,957,2018,1
,,,,,   11.5,, 1021.6,,,15,,,,    3.4,,SSE,십이동파,Sibidongpa,957,2018,1
,,,,,   12.2,, 1015.4,,,16,,,,    3.8,,ENE,십이동파,Sibidongpa,957,2018,1
,,,,,    7.6,, 1016.2,,,17,,,,    2.6,,N,십이동파,Sibidongpa,957,2018,1
,,,,,    9.0,, 1021.4,,,18,,,,    4.3,,NW,십이동파,Sibidongpa,957,2018,1
,,,,,    9.2,,,,,19,,,,    2.6,,N,십이동파,Sibidongpa,957,2018,1
,,,,,    6.9,,,,,20,,,,    3.2,,N,십이동파,Sibidongpa,957,2018,1
,,,,,    6.1,,,,,21,,,,    1.1,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   17.6,,,,,22,,,,    7.3,,NW,십이동파,Sibidongpa,957,2018,1
,,,,,   18.6,,,,,23,,,,    8.3,,NW,십이동파,Sibidongpa,957,2018,1
,,,,,   15.7,,,,,24,,,,    5.9,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   19.0,,,,,25,,,,   11.8,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   18.4,,,,,26,,,,   11.1,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   10.1,,,,,27,,,,    2.5,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   15.3,,,,,28,,,,    4.0,,NNW,십이동파,Sibidongpa,957,2018,1
,,,,,   14.9,,,,,29,,,,    6.3,,N,십이동파,Sibidongpa,957,2018,1
,,,,,    9.9,,,,,30,,,,    4.0,,S,십이동파,Sibidongpa,957,2018,1
,,,,,    8.9,,,,,31,,,,    2.6,,WNW,십이동파,Sibidongpa,957,2018,1
,,,,,,,,,,월,,,,    5.4,,,십이동파,Sibidongpa,957,2018,1
